node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runs,runtime,runtime_avg,efficiency
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,700,700,700,343000000,128,10,1.999,0.19990000000000002,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,700,700,700,343000000,128,10,1.24101,0.12410099999999999,1.2256629680663331
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,700,700,700,343000000,128,10,1.39041,0.139041,1.43770542501852
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,720,720,720,373248000,128,10,1.59406,0.159406,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,720,720,720,373248000,128,10,2.11959,0.211959,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,720,720,720,373248000,128,10,1.30301,0.130301,1.2233674338646672
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,720,720,720,373248000,128,10,1.47109,0.147109,1.4408295889442522
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,740,740,740,405224000,128,10,1.59205,0.15920499999999999,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,740,740,740,405224000,128,10,2.14204,0.214204,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,740,740,740,405224000,128,10,1.31941,0.131941,1.2066378153871806
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,740,740,740,405224000,128,10,1.50122,0.150122,1.4268661488655894
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,760,760,760,438976000,128,10,1.60907,0.160907,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,760,760,760,438976000,128,10,2.18688,0.218688,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,760,760,760,438976000,128,10,1.392,0.1392,1.1559410919540232
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,760,760,760,438976000,128,10,1.58093,0.15809299999999998,1.3832870525576717
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,780,780,780,474552000,128,10,1.83205,0.183205,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,780,780,780,474552000,128,10,2.46016,0.246016,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,780,780,780,474552000,128,10,1.63601,0.163601,1.1198281184100343
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,780,780,780,474552000,128,10,1.84028,0.184028,1.3368400460799446
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,800,800,800,512000000,128,10,1.95707,0.19570700000000002,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,800,800,800,512000000,128,10,2.62859,0.262859,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,800,800,800,512000000,128,10,1.82924,0.182924,1.0698814808335704
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,800,800,800,512000000,128,10,2.05262,0.205262,1.2806023521158323
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,820,820,820,551368000,128,10,2.19505,0.219505,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,820,820,820,551368000,128,10,2.94113,0.29411299999999996,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,820,820,820,551368000,128,10,1.90766,0.190766,1.150650535210677
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,820,820,820,551368000,128,10,2.15474,0.215474,1.3649581852102806
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,840,840,840,592704000,128,10,2.52905,0.252905,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,840,840,840,592704000,128,10,3.33754,0.333754,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,840,840,840,592704000,128,10,2.01373,0.20137299999999997,1.2559032243647361
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,840,840,840,592704000,128,10,2.26223,0.226223,1.4753318628079373
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,860,860,860,636056000,128,10,2.52707,0.252707,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,860,860,860,636056000,128,10,3.37275,0.337275,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,860,860,860,636056000,128,10,2.08481,0.208481,1.2121344391095592
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,860,860,860,636056000,128,10,2.35887,0.235887,1.4298159712065523
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,880,880,880,681472000,128,10,2.54907,0.254907,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,880,880,880,681472000,128,10,3.42721,0.342721,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,880,880,880,681472000,128,10,2.197,0.2197,1.1602503413746017
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,880,880,880,681472000,128,10,2.48822,0.24882200000000002,1.3773741871699448
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,900,900,900,729000000,128,10,2.66404,0.266404,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,900,900,900,729000000,128,10,3.64116,0.364116,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,900,900,900,729000000,128,10,2.49201,0.249201,1.0690326282799827
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,900,900,900,729000000,128,10,2.81729,0.281729,1.2924335087974614
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,920,920,920,778688000,128,10,2.98405,0.298405,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,920,920,920,778688000,128,10,3.9919,0.39919,1.0
