node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,200,276.265,1.1604256782437152
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,200,277.926,1.1749674373754164

gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,1,1.623,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,1,9.93831,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,1,3.97818,0.4079755063873429
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,1,5.67392,1.7515773927020473
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,10,16.208,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,10,24.5587,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,10,40.3396,0.4017888129778183
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,10,42.0816,0.5835971065738945
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,20,32.349,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,20,40.6722,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,20,79.4822,0.4069967867019282
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,20,81.1833,0.5009921991345511
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,30,48.566,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,30,57.0838,1.0
