node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1040,1040,1040,1124864000,1,6.37345
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1060,1060,1060,1191016000,1,3.31091
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1060,1060,1060,1191016000,1,6.65668
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1080,1080,1080,1259712000,1,3.6647
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1080,1080,1080,1259712000,1,7.21203
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1100,1100,1100,1331000000,1,3.79169
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1100,1100,1100,1331000000,1,7.5455
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1120,1120,1120,1404928000,1,4.09829
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1120,1120,1120,1404928000,1,8.04994
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1140,1140,1140,1481544000,1,4.25753
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1140,1140,1140,1481544000,1,8.41694
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1160,1160,1160,1560896000,1,4.89662
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1160,1160,1160,1560896000,1,9.29556
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1180,1180,1180,1643032000,1,4.77872
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1180,1180,1180,1643032000,1,9.41133
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1200,1200,1200,1728000000,1,5.12144
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1200,1200,1200,1728000000,1,9.97064
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1220,1220,1220,1815848000,1,5.15918
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1220,1220,1220,1815848000,1,10.258
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1240,1240,1240,1906624000,1,5.33903
