node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1220,1220,1220,1815848000,64,275659.2488,88.2423,275659.2488,88.2423,191379.8584,61.2573,5.9442,5.6462,23.7467,227987.6282,72.9509
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1220,1220,1220,1815848000,64,102254.8759,119.2681,102254.8759,119.2681,106247.2257,124.4000,5.6208,4.6208,20.5139,136723.6378,158.5086
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1240,1240,1240,1906624000,64,272049.5758,92.0579,272049.5758,92.0579,195156.5145,66.1156,6.1219,5.6559,23.0969,226869.7113,76.5486
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1240,1240,1240,1906624000,64,108236.4471,124.1351,108236.4471,124.1351,117000.8266,132.9976,5.6818,4.2992,18.8143,134062.6150,151.4194
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1260,1260,1260,2000376000,64,265386.5889,95.7221,265386.5889,95.7221,180051.4423,64.9298,5.7249,5.6511,24.6780,222393.2925,80.2963
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1260,1260,1260,2000376000,64,108702.5222,129.1604,108702.5222,129.1604,110633.8228,133.2172,5.4563,4.4100,20.0944,136355.2540,163.3072
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1280,1280,1280,2097152000,64,284148.4267,103.0841,284148.4267,103.0841,188822.2943,68.5842,5.7986,5.6865,24.5174,231978.7610,84.1681
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1280,1280,1280,2097152000,64,104956.4971,138.2600,104956.4971,138.2600,110601.6884,139.8346,5.4865,4.5862,20.7893,143098.3568,179.8396
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1300,1300,1300,2197000000,64,272732.7818,105.8007,272732.7818,105.8007,184131.4115,71.5273,5.7511,5.6632,24.6205,227059.7477,88.1765
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1300,1300,1300,2197000000,64,110191.6393,143.5062,110191.6393,143.5062,112587.2115,146.8212,5.4794,4.6211,20.9884,145662.7411,190.3191
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1320,1320,1320,2299968000,64,266706.7066,111.1458,266706.7066,111.1458,179206.1855,74.5848,5.7249,5.6565,24.7014,221868.5824,92.3635
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1320,1320,1320,2299968000,64,110035.1568,149.5130,110035.1568,149.5130,112464.9472,152.7268,5.4779,4.6294,21.0316,139355.4624,199.0478
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1340,1340,1340,2406104000,64,278265.2629,116.6541,278265.2629,116.6541,187632.2124,78.6718,5.7919,5.6784,24.5114,230340.1458,96.5411
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1340,1340,1340,2406104000,64,112629.0697,158.0162,112629.0697,158.0162,113326.2953,159.7367,5.5130,4.6734,21.1196,149295.9395,210.2440
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1360,1360,1360,2515456000,64,271372.6380,121.1291,271372.6380,121.1291,182943.2045,81.6591,5.7396,5.6651,24.6754,226144.2119,100.9207
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1360,1360,1360,2515456000,64,115296.8274,163.0028,115296.8274,163.0028,117241.8072,167.6687,5.4910,4.5809,20.7777,143844.1732,214.8698
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1380,1380,1380,2628072000,64,265903.1965,127.3040,265903.1965,127.3040,179440.4834,85.8772,5.7752,5.6671,24.5353,220369.2194,105.4524
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1380,1380,1380,2628072000,64,113678.4388,170.6891,113678.4388,170.6891,113082.0365,178.4662,5.5544,4.6478,20.8598,146024.1648,229.4265
