node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,several_coeff,routine,1440,1440,1440,2985984000,128,2.11385
gauss3,e_runtime_by_cells,several_coeff,apply,1460,1460,1460,3112136000,128,0.939504
gauss3,e_runtime_by_cells,several_coeff,routine,1460,1460,1460,3112136000,128,2.29232
gauss3,e_runtime_by_cells,several_coeff,apply,1480,1480,1480,3241792000,128,1.019
gauss3,e_runtime_by_cells,several_coeff,routine,1480,1480,1480,3241792000,128,2.39717
gauss3,e_runtime_by_cells,several_coeff,apply,1500,1500,1500,3375000000,128,1.02246
gauss3,e_runtime_by_cells,several_coeff,routine,1500,1500,1500,3375000000,128,2.42884
gauss3,e_runtime_by_cells,several_coeff,apply,1520,1520,1520,3511808000,128,1.03061
gauss3,e_runtime_by_cells,several_coeff,routine,1520,1520,1520,3511808000,128,2.48027
gauss3,e_runtime_by_cells,several_coeff,apply,1540,1540,1540,3652264000,128,1.05527
gauss3,e_runtime_by_cells,several_coeff,routine,1540,1540,1540,3652264000,128,2.5241
gauss3,e_runtime_by_cells,several_coeff,apply,1560,1560,1560,3796416000,128,1.13251
gauss3,e_runtime_by_cells,several_coeff,routine,1560,1560,1560,3796416000,128,2.70164
gauss3,e_runtime_by_cells,several_coeff,apply,1580,1580,1580,3944312000,128,1.15901
gauss3,e_runtime_by_cells,several_coeff,routine,1580,1580,1580,3944312000,128,2.82375
gauss3,e_runtime_by_cells,several_coeff,apply,1600,1600,1600,4096000000,128,1.29757
gauss3,e_runtime_by_cells,several_coeff,routine,1600,1600,1600,4096000000,128,3.03534

gauss3,e_runtime_by_cells,several_coeff_precalc,apply,100,100,100,1000000,128,0.00134721
gauss3,e_runtime_by_cells,several_coeff_precalc,routine,100,100,100,1000000,128,0.0270819
gauss3,e_runtime_by_cells,several_coeff_precalc,apply,120,120,120,1728000,128,0.00119805
gauss3,e_runtime_by_cells,several_coeff_precalc,routine,120,120,120,1728000,128,0.0334373
gauss3,e_runtime_by_cells,several_coeff_precalc,apply,140,140,140,2744000,128,0.0152996
gauss3,e_runtime_by_cells,several_coeff_precalc,routine,140,140,140,2744000,128,0.050801
gauss3,e_runtime_by_cells,several_coeff_precalc,apply,160,160,160,4096000,128,0.0016322
gauss3,e_runtime_by_cells,several_coeff_precalc,routine,160,160,160,4096000,128,0.0553915
